,review_score,order_count,Total_Price
69068,3,1,77.51
69069,5,1,72.07
69070,5,1,81.12
69071,5,1,67.57
69072,4,1,74.51
69073,5,1,66.62
69074,4,1,67.57
69075,5,1,72.07
69076,3,1,36.78
69077,1,1,36.78
69078,5,1,36.78
69079,1,1,36.39
69080,3,1,200.71
69081,4,2,207.07
69083,4,1,110.47
69084,5,2,918.58
69086,5,1,983.39
69087,5,1,956.27
69088,5,2,933.92
69089,5,2,2626.07
69090,3,1,105.36999999999999
69091,5,1,88.28999999999999
69092,5,1,95.3
69093,5,1,95.3
69094,5,1,274.61
69095,4,1,663.93
69096,1,1,619.34
69097,2,1,619.34
69098,4,1,619.34
69099,1,1,615.11
69100,2,1,615.11
69101,5,1,619.34
69102,1,1,619.34
69103,5,2,194.28
69105,4,3,194.24
69107,4,3,207.72
69108,5,3,188.53
69109,5,3,127.3
69110,5,3,281.39
69111,5,1,142.92
69112,1,1,147.0
69113,4,1,157.22
69114,5,1,157.22
69115,4,1,112.71000000000001
69116,4,1,116.94
69117,4,1,112.71000000000001
69118,5,1,112.71000000000001
69119,5,1,142.92
69120,1,1,168.37
69121,1,1,614.63
69122,5,1,76.19
69123,5,1,70.97
69124,5,1,127.04
69125,4,1,149.09
69126,4,1,152.72
69127,3,1,152.72
69128,5,1,151.10999999999999
69129,3,1,148.72
69130,5,1,141.48
69131,1,1,141.48
69132,4,1,144.03
69133,5,1,141.66
69134,5,1,155.74
69135,4,1,147.61
69136,5,1,144.99
69137,5,1,164.84
69138,3,1,159.32
69139,5,1,144.59
69140,4,1,141.48
69141,5,1,165.01999999999998
69142,5,1,155.26
69143,5,1,175.32
69144,5,1,152.72
69145,5,1,164.84
69146,4,1,148.72
69147,4,2,143.49
69148,4,2,183.29
69149,5,1,151.7
69150,5,1,56.79
69151,4,1,42.42
69152,2,1,45.0
69153,5,1,46.69
69154,3,1,45.0
69155,5,2,145.51
69156,3,2,29.41
69157,5,1,141.67000000000002
69158,4,1,148.39000000000001
69159,5,1,88.2
69160,3,1,70.03
69161,1,1,71.72
69162,2,1,63.17
69163,1,1,62.769999999999996
69164,1,1,138.26
69165,4,1,141.28
69166,5,2,138.26
69168,1,1,137.82999999999998
69169,2,1,140.88
69170,5,1,141.28
69171,5,1,136.13
69172,2,1,138.26
69173,5,1,141.28
69174,3,1,138.26
69175,5,1,66.1
69176,5,1,117.73
69177,3,1,157.28
69178,5,1,160.46
69179,5,1,618.86
69180,1,1,622.64
69181,2,1,630.9499999999999
69182,1,1,114.56
69183,5,1,270.72
69184,5,1,233.88
69185,5,1,224.83
69186,5,1,224.83
69187,5,12,102.02000000000001
69188,5,12,99.12
69189,5,12,67.66
69191,4,12,83.75
69195,5,12,83.75
69199,5,2,119.48
69200,5,2,270.54
69201,5,1,118.9
69202,5,1,118.9
69203,3,1,119.48
69204,5,1,119.48
69205,4,1,119.48
69206,4,1,129.22
69207,5,2,122.16
69209,5,1,119.48
69210,5,1,146.76
69211,4,1,119.48
69212,4,1,119.48
69213,4,1,138.53
69214,4,1,119.48
69215,5,1,60.69
69216,2,1,63.0
69217,1,1,63.0
69218,4,1,63.0
69219,5,1,59.75
69220,5,1,75.4
69221,5,1,63.0
69222,5,1,63.0
69223,5,3,59.75
69224,5,3,49.239999999999995
69225,5,3,48.78
69226,5,1,59.75
69227,3,1,66.13
69228,5,1,119.57000000000001
69229,5,1,119.79
69230,5,1,101.52
69231,5,2,150.97
69232,5,2,115.94
69233,3,1,145.83
69234,1,3,178.53
69235,5,3,278.42999999999995
69237,4,1,130.8
69238,5,1,152.62
69239,5,1,137.16
69240,5,1,87.35000000000001
69241,5,1,1427.5800000000002
69242,4,1,1326.8500000000001
69243,1,1,166.7
69244,5,1,170.17999999999998
69245,5,2,193.89
69247,4,1,123.85
69248,4,2,166.71
69249,5,2,93.78
69250,4,1,160.35
69251,4,1,160.37
69252,5,2,168.19
69254,3,1,138.97
69255,2,1,166.71
69256,4,1,166.71
69257,1,2,163.97
69259,4,1,119.84
69260,4,1,103.11000000000001
69261,1,1,107.27000000000001
69262,3,1,113.62
69263,5,1,102.66000000000001
69264,4,1,88.84
69265,5,1,88.84
69266,5,1,102.66000000000001
69267,4,1,112.73
69268,5,1,127.55000000000001
69269,5,1,111.82
69270,5,1,111.85
69271,4,1,111.85
69272,1,1,112.0
69273,5,1,114.44
69274,4,1,119.84
69275,5,1,108.67
69276,5,1,112.81
69277,5,1,111.82
69278,4,1,126.42
69279,5,1,116.13
69280,5,1,111.85
69281,5,1,115.67
69282,5,1,108.67
69283,5,1,131.96
69284,5,1,119.89
69285,3,1,111.85
69286,5,1,48.82
69287,5,1,85.84
69288,3,1,54.43000000000001
69289,5,1,99.65
69290,4,1,98.34
69291,5,1,98.34
69292,3,2,95.93
69293,3,2,185.94
69294,5,1,99.43
69295,4,1,98.34
69296,5,1,98.34
69297,5,1,94.04
69298,4,1,94.04
69299,2,2,98.34
69301,4,1,59.14
69302,5,1,46.14
69303,5,1,49.55
69304,5,1,42.62
69305,5,1,35.65
69306,2,1,40.089999999999996
69307,5,1,39.089999999999996
69308,5,1,33.099999999999994
69309,5,1,313.11
69310,5,1,363.46000000000004
69311,3,3,316.76
69312,5,3,316.76
69313,5,3,96.22
69314,1,1,284.13
69315,5,1,310.81
69316,5,1,310.81
69317,5,1,320.53999999999996
69318,5,1,45.089999999999996
69319,1,1,92.27
69320,4,1,92.27
69321,5,2,63.86
69323,4,1,62.43
69324,4,5,74.94
69329,1,1,62.43
69330,5,1,46.8
69331,1,1,330.12
69332,1,1,268.98
69333,3,2,327.19
69335,5,1,297.27
69336,3,1,280.27
69337,4,1,297.27
69338,4,1,275.29
69339,3,2,269.02
69341,1,1,307.27
69342,5,1,259.91
69343,1,1,280.27
69344,5,1,47.0
69345,2,1,49.69
69346,5,1,42.42
69347,5,1,41.62
69348,3,1,41.989999999999995
69349,4,2,48.95
69351,4,1,99.75
69352,4,1,81.08999999999999
69353,1,1,81.08999999999999
69354,5,1,84.64999999999999
69355,4,1,105.36999999999999
69356,2,1,81.08999999999999
69357,1,1,206.44
69358,5,1,129.82
69359,5,2,128.54
69361,5,1,182.80999999999997
69362,5,1,173.08999999999997
69363,1,1,182.80999999999997
69364,2,1,65.0
69365,5,1,82.63000000000001
69366,5,1,72.68
69367,5,1,72.68
69368,5,1,79.10000000000001
69369,5,1,116.07000000000001
69370,3,1,146.22
69371,5,1,140.52
69372,5,1,139.52
69373,4,1,103.2
69374,4,1,108.81
69375,5,1,818.32
69376,5,1,158.92000000000002
69377,1,1,72.28
69378,5,1,72.71000000000001
69379,5,1,78.19
69380,4,1,163.79
69381,5,1,201.99
69382,5,2,186.61
69384,3,1,98.0
69385,5,1,93.06
69386,5,1,670.77
69387,5,1,714.23
69388,5,2,64.97
69390,5,2,56.52
69392,1,1,66.89
69393,1,3,301.6
69396,5,1,21.27
69397,4,1,68.1
69398,5,1,34.64
69399,5,1,40.04
69400,4,1,45.480000000000004
69401,5,1,42.480000000000004
69402,5,1,34.64
69403,5,1,40.04
69404,4,1,372.42
69405,5,1,333.09
69406,4,1,193.5
69407,4,1,134.51
69408,5,1,127.92
69409,5,1,122.62
69410,4,1,123.69
69411,4,1,124.44
69412,1,1,139.98000000000002
69413,3,1,137.99
69414,5,1,127.92
69415,5,1,139.02
69416,1,1,259.33000000000004
69417,4,1,226.9
69418,5,1,139.13
69419,5,1,146.11
69420,5,1,134.19
69421,4,1,141.88
69422,4,1,157.77
69423,5,1,140.75
69424,5,1,147.8
69425,5,1,141.75
69426,4,1,141.75
69427,3,1,144.88
69428,5,1,186.62
69429,5,1,142.44
69430,3,1,157.67000000000002
69431,5,1,97.35
69432,4,1,91.28
69433,5,1,17.1
69434,4,1,16.09
69435,4,1,25.759999999999998
69436,5,1,16.09
69437,2,1,178.21
69438,5,1,162.48
69439,5,1,220.39
69440,3,1,178.21
69441,3,1,157.81
69442,4,1,197.02
69443,5,1,117.97
69444,3,1,138.63
69445,4,1,122.61000000000001
69446,5,1,117.97
69447,5,2,127.41000000000001
69449,5,1,129.84
69450,5,1,117.97
69451,5,1,24.87
69452,5,1,31.77
69453,4,1,39.099999999999994
69454,5,1,57.75
69455,5,1,72.05
69456,5,3,47.379999999999995
69457,5,3,55.379999999999995
69459,1,1,117.18
69460,5,2,244.82
69461,5,2,204.34
69462,5,1,227.57
69463,5,1,215.19
69464,5,1,218.35
69465,1,1,59.46
69466,5,1,59.519999999999996
69467,1,1,84.85
69468,5,1,171.69
69469,5,1,176.36
69470,5,1,188.04
69471,5,1,50.129999999999995
69472,4,1,152.48
69473,5,1,180.11
69474,4,1,90.16
69475,5,2,45.46
69477,4,1,52.18
69478,4,1,41.64
69479,4,1,67.5
69480,5,1,48.95
69481,1,1,55.46
69482,5,1,45.46
69483,1,1,52.18
69484,5,1,47.09
69485,5,1,52.18
69486,5,1,67.5
69487,5,2,52.18
69489,4,1,63.68
69490,5,2,63.36
69492,5,1,63.36
69493,5,1,95.0
69494,3,1,67.28
69495,2,1,65.1
69496,1,1,58.85
69497,1,2,65.1
69499,5,1,68.44
69500,4,1,66.91
69501,2,1,39.31
69502,5,1,271.94
69503,5,6,45.43
69505,5,6,45.42
69506,3,6,20.47
69508,3,6,47.36
69509,5,1,138.70999999999998
69510,5,1,135.71
69511,4,1,138.70999999999998
69512,4,1,105.36999999999999
69513,5,1,93.54
69514,5,1,116.65
69515,3,2,130.17000000000002
69517,5,1,330.27
69518,1,1,330.27
69519,5,1,331.79999999999995
69520,5,1,340.59
69521,4,1,102.86000000000001
69522,5,1,102.86000000000001
69523,2,1,85.24
69524,5,1,59.47
69525,5,2,48.79
69527,5,1,54.07
69528,5,1,58.9
69529,5,1,99.03
69530,5,1,76.08
69531,3,4,135.49
69532,4,4,135.49
69533,4,4,44.0
69534,3,4,44.0
69535,3,1,331.73
69536,5,1,363.95
69537,5,1,334.98
69538,4,1,404.13
69539,4,1,367.2
69540,5,1,363.95
69541,5,1,345.51
69542,4,1,119.48
69543,5,1,132.6
69544,5,1,119.48
69545,4,1,122.06
69546,1,1,1014.61
69547,1,1,1008.95
69548,2,1,1013.8
69549,1,1,1010.8
69550,3,1,1017.63
69551,1,1,1002.79
69552,5,1,37.0
69553,1,1,243.33
69554,5,1,75.9
69555,5,1,114.46000000000001
69556,5,1,108.21000000000001
69557,1,2,59.63
69558,1,2,149.63
69559,5,2,103.23
69560,5,2,306.09999999999997
69561,4,1,102.2
69562,5,1,147.25
69563,5,2,105.23
69564,5,2,92.24000000000001
69565,4,1,107.78
69566,5,1,107.78
69567,4,4,159.26000000000002
69568,5,4,65.35
69571,5,1,161.79
69572,5,1,161.79
69573,5,1,162.91
69574,5,1,508.18
69575,5,1,477.98
69576,5,2,95.8
69577,5,2,77.29
69578,1,1,31.130000000000003
69579,5,2,23.29
69581,5,1,23.29
69582,5,1,23.29
69583,5,1,22.28
69584,5,1,21.38
69585,4,1,29.22
69586,4,1,29.22
69587,5,1,51.03
69588,5,1,21.38
69589,5,1,21.38
69590,4,1,26.78
69591,5,1,32.22
69592,5,1,21.38
69593,5,1,26.78
69594,5,1,48.72
69595,5,1,83.03999999999999
69596,1,1,370.72
69597,4,1,384.04
69598,5,1,394.85
69599,1,1,369.69
69600,1,1,370.72
69601,4,1,370.72
69602,3,1,399.99
69603,4,1,87.53999999999999
69604,4,3,94.97
69605,4,3,42.7
69607,4,1,86.02
69608,1,1,89.75
69609,5,1,155.95
69610,5,1,56.89
69611,2,1,65.1
69612,3,4,75.74000000000001
69615,4,4,136.04000000000002
69616,4,1,50.0
69617,5,1,50.0
69618,5,1,307.12
69619,4,1,299.6
69620,2,1,352.3
69621,4,1,415.83
69622,5,1,72.78999999999999
69623,4,1,75.2
69624,5,1,349.66
69625,5,1,327.8
69626,5,1,173.23000000000002
69627,5,1,167.19
69628,5,1,172.23000000000002
69629,5,1,94.83
69630,1,1,113.77
69631,5,2,38.14
69633,5,1,49.6
69634,5,1,43.730000000000004
69635,5,1,187.67000000000002
69636,4,1,197.66
69637,5,1,197.96
69638,5,1,197.96
69639,5,1,197.96
69640,5,1,197.96
69641,3,1,187.59
69642,2,1,197.87
69643,4,1,216.36
69644,5,1,71.85
69645,5,1,67.68
69646,5,1,109.63
69647,5,2,129.89
69648,5,2,73.41
69649,5,1,120.74000000000001
69650,5,1,209.3
69651,4,1,218.98000000000002
69652,5,1,30.54
69653,5,3,60.39
69654,5,3,86.75999999999999
69656,5,2,65.91
69657,5,2,92.12
69658,1,1,64.39
69659,1,1,62.7
69660,4,1,153.8
69661,4,1,129.79
69662,5,1,129.79
69663,5,1,129.79
69664,4,1,53.09
69665,1,1,47.71
69666,4,1,53.09
69667,5,1,54.78
69668,5,1,53.09
69669,4,1,50.84
69670,5,2,55.78
69671,4,2,149.14000000000001
69672,1,2,47.71
69674,5,1,54.09
69675,4,1,53.09
69676,5,1,47.71
69677,4,1,63.510000000000005
69678,5,1,47.71
69679,2,1,53.09
69680,3,1,47.71
69681,5,1,77.28999999999999
69682,5,1,37.78
69683,5,1,31.95
69684,5,1,151.05
69685,5,1,67.73
69686,5,1,74.16
69687,5,1,74.16
69688,5,1,73.61
69689,1,1,77.37
69690,3,1,285.53999999999996
69691,3,1,305.59
69692,5,1,286.53999999999996
69693,5,1,269.35
69694,5,1,243.74
69695,4,1,249.3
69696,5,1,252.82999999999998
69697,4,1,250.3
69698,5,1,243.74
69699,3,2,54.51
69701,5,2,43.88
69703,5,2,43.88
69705,4,4,43.88
69708,1,4,101.24
69709,2,3,43.74
69710,2,3,54.49
69712,5,6,53.51
69715,2,6,51.32
69718,4,1,208.76000000000002
69719,5,1,207.57
69720,5,2,212.28
69721,5,2,98.56
69722,4,1,202.72
69723,4,1,218.21
69724,5,1,210.29000000000002
69725,5,1,54.11
69726,4,1,48.019999999999996
69727,4,1,58.84
69728,1,1,60.43
69729,5,1,58.46
69730,1,1,58.46
69731,5,3,54.489999999999995
69732,5,3,73.34
69733,5,3,63.129999999999995
69734,1,2,57.6
69735,1,2,87.0
69736,5,1,379.34999999999997
69737,5,1,236.82
69738,5,1,210.11
69739,4,1,78.81
69740,5,1,34.129999999999995
69741,5,1,150.74
69742,5,1,170.75
69743,5,1,150.74
69744,5,1,146.13
69745,1,2,153.25
69746,1,2,126.25
69747,4,1,132.66
69748,5,1,161.92000000000002
69749,5,1,150.74
69750,1,1,145.34
69751,5,1,62.6
69752,5,1,58.37
69753,1,1,498.92
69754,5,2,27.42
69756,1,1,23.86
69757,5,2,28.0
69758,1,2,28.0
69759,5,1,24.75
69760,5,1,24.75
69761,4,1,23.86
69762,2,1,24.75
69763,4,1,28.0
69764,4,1,28.0
69765,5,1,28.0
69766,5,1,28.0
69767,3,1,24.75
69768,1,1,28.0
69769,3,1,28.0
69770,1,1,24.75
69771,5,1,170.12
69772,1,1,221.47
69773,5,1,142.82
69774,5,1,182.98
69775,5,1,142.6
69776,5,1,143.77
69777,1,2,176.09
69779,1,2,169.9
69781,5,1,142.82
69782,5,2,173.79
69784,5,2,35.02
69785,5,2,203.04000000000002
69786,5,1,66.00999999999999
69787,4,1,147.25
69788,4,1,134.71
69789,5,1,147.59
69790,5,1,148.59
69791,5,2,157.01
69792,5,2,161.42000000000002
69793,1,1,197.06
69794,5,2,155.99
69795,5,2,64.1
69796,5,1,19.29
69797,4,1,28.61
69798,5,1,40.239999999999995
69799,4,1,40.46
69800,5,1,40.26
69801,5,1,36.43
69802,4,1,166.34
69803,2,2,170.47
69804,2,2,150.48000000000002
69805,3,1,166.34
69806,5,2,191.8
69808,5,1,538.4
69809,4,1,507.76
69810,5,1,515.8100000000001
69811,5,1,487.79
69812,5,1,300.87
69813,5,1,255.47
69814,5,1,271.27
69815,1,1,225.22
69816,5,1,11.63
69817,5,1,11.63
69818,1,1,17.64
69819,5,5,52.01
69824,5,1,115.44
69825,5,1,82.47999999999999
69826,1,1,125.97
69827,2,1,84.22999999999999
69828,5,1,84.22999999999999
69829,3,1,118.36999999999999
69830,5,1,147.39
69831,3,1,152.76
69832,3,1,147.39
69833,3,2,160.5
69834,5,2,38.62
69835,1,1,147.39
69836,4,1,162.9
69837,4,1,380.0
69838,5,1,385.86
69839,5,1,298.2
69840,4,1,98.83
69841,5,1,98.83
69842,5,3,41.93
69845,5,2,44.55
69847,5,1,176.05
69848,5,1,491.26
69849,3,1,42.22
69850,3,1,43.089999999999996
69851,2,1,42.089999999999996
69852,5,1,44.379999999999995
69853,5,1,35.0
69854,5,1,40.0
69855,5,1,102.74000000000001
69856,2,2,136.35
69858,5,2,122.97
69859,5,2,222.89
69860,5,1,46.92
69861,1,1,54.01
69862,5,2,51.01
69864,4,1,100.03999999999999
69865,2,2,125.99000000000001
69867,2,1,91.05
69868,3,1,91.05
69869,5,1,126.21000000000001
69870,4,1,105.63
69871,5,1,96.46000000000001
69872,5,1,50.739999999999995
69873,1,2,46.33
69874,1,2,57.21
69875,5,1,35.879999999999995
69876,2,3,35.0
69878,2,3,34.989999999999995
69879,5,1,50.739999999999995
69880,5,1,40.739999999999995
69881,5,1,48.129999999999995
69882,3,1,35.0
69883,3,2,35.0
69885,4,2,48.209999999999994
69887,5,1,35.879999999999995
69888,5,2,43.81
69890,5,1,40.739999999999995
69891,5,1,122.17
69892,1,1,123.01
69893,4,1,62.300000000000004
69894,1,1,118.24000000000001
69895,1,1,118.24000000000001
69896,5,1,67.17999999999999
69897,5,1,225.24
69898,5,1,203.96
69899,5,1,205.81
69900,2,1,225.24
69901,5,1,73.73
69902,3,1,82.43
69903,4,1,82.43
69904,4,1,82.43
69905,5,3,138.64
69906,4,3,70.85
69908,3,1,174.46
69909,5,1,206.07
69910,2,1,174.24
69911,5,1,179.0
69912,4,1,41.49
69913,5,4,94.3
69915,5,4,239.72
69917,5,1,125.15
69918,5,1,127.92
69919,1,2,111.84
69920,1,2,120.83000000000001
69921,1,1,135.48
69922,4,1,123.61
69923,5,1,123.61
69924,3,1,135.48
69925,1,3,142.28
69928,4,1,121.98
69929,5,1,690.88
69930,5,1,701.24
69931,5,1,64.44
69932,5,1,57.77
69933,4,5,65.09
69935,5,5,65.09
69936,3,5,62.29
69937,5,5,40.099999999999994
69938,4,2,85.14
69939,4,2,55.09
69940,1,1,157.41
69941,4,1,152.5
69942,5,1,423.63
69943,3,1,423.63
69944,5,1,911.65
69945,5,1,911.65
69946,5,1,881.12
69947,4,1,880.51
69948,5,1,919.06
69949,5,1,875.96
69950,3,1,53.72
69951,5,1,876.8199999999999
69952,4,1,876.8199999999999
69953,5,1,887.4499999999999
69954,5,1,917.2
69955,5,1,931.37
69956,5,1,917.2
69957,5,1,885.99
69958,2,1,64.42
69959,5,1,60.86
69960,5,1,398.90000000000003
69961,5,1,399.90000000000003
69962,5,1,371.68
69963,5,1,423.63
69964,5,1,368.69
69965,5,1,369.88
69966,5,1,70.61
69967,5,1,65.47
69968,1,1,70.61
69969,1,1,81.76
69970,5,1,84.24
69971,5,1,67.47
69972,5,1,70.61
69973,3,1,214.30999999999997
69974,5,1,211.91
69975,5,1,218.54
69976,5,1,240.27
69977,5,1,211.91
69978,5,1,233.92
69979,5,1,233.33
69980,4,1,211.91
69981,5,1,212.48999999999998
69982,5,1,217.54
69983,5,1,233.92
69984,5,1,233.92
69985,1,1,240.67000000000002
69986,5,1,240.45
69987,3,1,223.35
69988,5,2,216.17
69990,4,1,212.48999999999998
69991,4,1,227.83999999999997
69992,5,1,228.01999999999998
69993,5,1,215.38
69994,5,1,211.91
69995,3,1,217.54
69996,4,1,233.33
69997,5,1,232.45
69998,5,1,217.54
69999,4,1,83.51
70000,4,1,91.31
70001,5,2,82.72
70003,4,1,82.5
70004,5,1,82.72
70005,2,1,87.48
70006,2,1,18.84
70007,5,1,58.94
70008,5,6,67.59
70014,1,1,65.6
70015,1,1,149.76
70016,5,1,271.89
70017,4,1,263.65
70018,4,2,265.87
70019,4,2,770.87
70020,5,1,264.83
70021,4,1,296.93
70022,1,1,83.06
70023,5,2,87.72999999999999
70025,4,1,98.88
70026,5,1,494.1
70027,5,1,492.92
70028,1,1,32.089999999999996
70029,5,2,97.47999999999999
70031,5,1,113.13
70032,4,1,127.31
70033,4,1,118.57
70034,5,1,290.04
70035,2,2,201.21
70037,5,1,196.35000000000002
70038,5,1,43.22
70039,5,1,32.379999999999995
70040,4,1,32.379999999999995
70041,5,1,76.63000000000001
70042,1,1,367.56
70043,5,1,38.68
70044,4,2,38.91
70045,4,2,36.51
70046,5,1,49.21
70047,5,1,43.6
70048,5,1,38.91
70049,5,1,38.91
70050,5,1,43.6
70051,5,1,38.91
70052,5,1,41.099999999999994
70053,5,1,38.91
70054,5,1,58.62
70055,5,2,63.989999999999995
70057,5,1,58.62
70058,3,1,58.62
70059,5,1,72.66
70060,4,1,76.08
70061,3,1,76.08
70062,5,1,76.08
70063,5,1,77.9
70064,2,1,77.89
70065,4,1,76.08
70066,4,1,72.66
70067,5,1,86.86
70068,5,1,172.19
70069,1,1,166.20000000000002
70070,4,1,178.57999999999998
70071,4,1,167.79999999999998
70072,1,1,196.07
70073,5,1,171.01
70074,5,1,197.29000000000002
70075,5,1,47.870000000000005
70076,5,1,197.31
70077,3,1,33.1
70078,4,1,43.9
70079,5,1,347.76
70080,5,1,349.78
70081,4,1,40.0
70082,1,1,324.74
70083,5,1,344.96
70084,3,1,342.17
70085,5,1,322.17
70086,5,1,347.39
70087,5,1,528.6999999999999
70088,5,1,13.780000000000001
70089,3,1,17.85
70090,1,1,13.780000000000001
70091,3,3,13.780000000000001
70092,4,3,84.07000000000001
70093,4,3,54.07
70094,5,1,22.79
70095,4,1,13.39
70096,3,1,13.780000000000001
70097,5,1,16.96
70098,1,1,20.1
70099,4,1,13.39
70100,4,1,67.67
70101,2,1,288.38
70102,3,1,256.47
70103,4,1,248.48000000000002
70104,5,1,51.72
70105,4,1,99.35
70106,1,3,47.43
70107,1,3,59.87
70109,5,3,94.99
70111,5,3,66.42
70112,1,1,70.04
70113,5,1,19.77
70114,5,1,27.64
70115,5,2,19.77
70117,4,1,32.79
70118,4,1,19.77
70119,5,1,22.950000000000003
70120,2,1,32.39
70121,1,2,89.67
70123,5,1,96.22
70124,5,1,89.19
70125,5,1,96.22
70126,4,1,92.80000000000001
70127,5,1,96.22
70128,1,1,99.43
70129,4,2,103.61000000000001
70131,5,1,92.80000000000001
70132,5,2,158.13
70134,4,1,153.31
70135,5,1,161.9
70136,4,1,153.31
70137,5,1,161.45
70138,5,1,161.9
70139,5,3,189.87
70142,5,1,158.07
70143,4,1,158.99
70144,5,1,204.06
70145,5,1,190.43
70146,5,1,177.87
70147,4,1,190.43
70148,5,1,196.32999999999998
70149,5,1,75.08
70150,5,1,69.24
70151,5,1,83.47999999999999
70152,4,1,75.77
70153,4,1,74.64
70154,1,6,129.54000000000002
70160,5,1,35.0
70161,4,1,36.69
70162,5,1,40.129999999999995
70163,5,1,121.49
70164,3,2,114.44
70166,5,1,209.36
70167,4,1,223.44
70168,5,1,223.44
70169,5,1,223.44
70170,5,1,209.36
70171,5,1,181.21
70172,1,1,118.32
70173,5,1,181.21
70174,5,1,55.62
70175,4,1,44.51
70176,5,1,186.56
70177,3,4,228.6
70178,3,4,181.3
70181,5,2,195.01
70182,5,2,171.23
70183,5,2,173.25
70184,5,2,757.94
70185,5,1,101.2
70186,5,1,51.84
70187,5,1,56.6
70188,5,2,59.59
70189,5,2,237.17000000000002
70190,5,1,60.75
70191,3,3,57.6
70192,5,3,42.58
70193,5,3,39.42
70194,5,1,228.16
70195,5,4,267.67
70199,3,1,267.67
70200,5,1,38.19
70201,1,1,69.22
70202,1,2,58.599999999999994
70203,1,2,28.599999999999998
70204,5,1,710.13
70205,4,1,609.43
70206,1,1,154.4
70207,5,1,60.42
70208,5,1,52.58
70209,5,1,57.79
70210,3,1,52.58
70211,5,1,186.57
70212,5,1,260.43
70213,5,1,245.57
70214,5,1,229.70000000000002
70215,5,1,220.54000000000002
70216,1,1,144.84
70217,4,1,44.0
70218,5,1,45.21
70219,4,1,45.21
70220,1,1,37.839999999999996
70221,5,1,114.86
70222,1,2,124.81
70223,1,2,183.6
70224,3,1,123.18
70225,5,1,112.09
70226,5,1,113.62
70227,5,1,117.85000000000001
70228,5,1,114.91000000000001
70229,4,1,112.30000000000001
70230,5,1,180.29
70231,5,1,47.099999999999994
70232,5,1,35.769999999999996
70233,5,1,35.769999999999996
70234,4,1,45.12
70235,4,1,44.78
70236,5,1,209.41
70237,2,1,209.41
70238,5,1,164.09
70239,5,1,224.87
70240,3,2,224.87
70242,3,3,207.66
70245,5,1,209.41
70246,4,1,107.78999999999999
70247,5,1,52.489999999999995
70248,5,2,59.12
70249,5,2,113.11000000000001
70250,2,10,48.22
70255,5,10,48.3
70260,3,13,37.379999999999995
70273,1,1,48.3
70274,5,1,88.49000000000001
70275,1,1,120.97
70276,5,1,120.97
70277,5,1,120.97
70278,5,1,296.32
70279,4,1,295.81
70280,5,1,1120.8400000000001
70281,5,1,77.02
70282,5,1,71.03999999999999
70283,1,1,617.79
70284,5,1,613.84
70285,5,1,540.79
70286,4,1,627.58
70287,5,1,536.7099999999999
70288,3,1,572.87
70289,1,1,819.47
70290,4,1,539.7099999999999
70291,5,1,147.78
70292,5,1,1020.84
70293,3,1,1026.78
70294,5,1,1034.34
70295,5,1,1368.8700000000001
70296,5,2,1034.34
70297,4,2,1034.34
70298,3,1,1038.56
70299,5,1,1038.34
70300,4,1,1040.01
70301,5,1,32.88
70302,5,1,32.46
70303,5,1,31.66
70304,5,1,26.39
70305,5,1,29.55
70306,2,1,23.33
70307,5,1,31.66
70308,5,1,24.89
70309,4,1,30.04
70310,5,1,23.33
70311,4,2,24.29
70313,3,1,38.07
70314,1,1,30.66
70315,5,1,28.240000000000002
70316,5,2,24.990000000000002
70318,5,1,29.47
70319,5,1,42.05
70320,5,1,29.47
70321,5,1,30.11
70322,4,2,31.46
70324,4,1,117.57
70325,3,1,107.11
70326,5,2,56.45
70328,1,2,55.230000000000004
70330,5,1,62.72
70331,4,1,23.72
70332,5,1,100.77000000000001
70333,5,1,91.99
70334,5,1,84.42
70335,5,1,214.32
70336,4,4,316.75
70338,3,4,316.84999999999997
70340,5,1,315.72999999999996
70341,1,2,315.72999999999996
70343,5,1,72.85
70344,5,1,72.85
70345,4,1,282.08
70346,5,1,278.0
70347,5,1,279.91
70348,1,1,279.91
70349,5,1,273.67
70350,2,1,281.0
70351,5,1,270.74
70352,3,1,270.74
70353,5,1,302.46000000000004
70354,3,1,279.91
70355,4,1,278.0
70356,5,1,278.0
70357,4,1,275.97
70358,5,1,281.0
70359,5,1,68.39
70360,3,1,75.29
70361,5,1,82.12
70362,4,1,81.02
70363,5,2,68.83
70365,5,1,246.23
70366,3,1,252.89
70367,5,1,250.68
70368,3,1,47.85
70369,5,1,70.15
70370,3,1,70.15
70371,5,1,82.82
70372,5,1,96.32
70373,3,1,183.4
70374,5,1,41.38
70375,5,1,42.400000000000006
70376,5,1,174.28
70377,5,1,156.53
70378,4,1,41.43
70379,2,1,216.05
70380,4,1,51.05
70381,4,1,32.0
70382,5,1,28.75
70383,5,2,27.0
70385,5,1,116.24000000000001
70386,4,2,189.42
70388,3,1,196.14
70389,1,1,163.75
70390,3,1,50.95
70391,5,1,45.86
70392,1,1,52.68
70393,1,1,51.69
70394,5,1,35.0
70395,5,1,422.59
70396,4,1,405.95
70397,5,1,359.79999999999995
70398,4,1,351.17999999999995
70399,5,1,199.28
70400,5,1,199.8
70401,5,1,389.81
70402,4,1,397.31
70403,5,1,31.38
70404,5,1,37.129999999999995
70405,4,1,35.69
70406,5,1,31.38
70407,4,1,31.38
70408,3,1,40.629999999999995
70409,5,1,45.09
70410,5,1,77.8
70411,5,1,142.27
